Season,Round,Date,Home Team,Away Team,Home Score,Away Score,Total Goals,Result
Primera Division 1991/1992,17,12/01/1991,Barcelona,Valladolid,2,1,3,Home Win
Primera Division 1991/1992,17,12/01/1991,Dep. La Coruna,R. Oviedo,0,0,0,Draw
Primera Division 1991/1992,17,12/01/1991,Gijon,Valencia,0,3,3,Away Win
Primera Division 1991/1992,17,12/01/1991,Mallorca,Espanyol,1,0,1,Home Win
Primera Division 1991/1992,17,12/01/1991,Real Burgos CF,Real Sociedad,0,1,1,Away Win
Primera Division 1991/1992,17,12/01/1991,Real Madrid,Osasuna,5,2,7,Home Win
Primera Division 1991/1992,17,12/01/1991,Sevilla,Tenerife,4,1,5,Home Win
Primera Division 1991/1992,17,11/01/1991,CD Logrones,Atl. Madrid,1,0,1,Home Win
Primera Division 1991/1992,16,05/01/1991,Cadiz CF,Valladolid,0,0,0,Draw
Primera Division 1991/1992,16,05/01/1991,Espanyol,Real Burgos CF,0,0,0,Draw
Primera Division 1991/1992,16,05/01/1991,Mallorca,Barcelona,1,2,3,Away Win
Primera Division 1991/1992,16,05/01/1991,Osasuna,Gijon,0,2,2,Away Win
Primera Division 1991/1992,16,05/01/1991,R. Oviedo,CD Logrones,2,3,5,Away Win
Primera Division 1991/1992,16,05/01/1991,Real Sociedad,Albacete,0,1,1,Away Win
Primera Division 1991/1992,16,05/01/1991,Valencia,Sevilla,3,2,5,Home Win
Primera Division 1991/1992,16,05/01/1991,Zaragoza,Dep. La Coruna,1,0,1,Home Win
Primera Division 1991/1992,16,04/01/1991,Atl. Madrid,Real Madrid,2,0,2,Home Win
Primera Division 1991/1992,16,04/01/1991,Tenerife,Ath Bilbao,4,1,5,Home Win
Primera Division 1991/1992,15,22/12/1992,Albacete,Espanyol,3,2,5,Home Win
Primera Division 1991/1992,15,22/12/1992,CD Logrones,Zaragoza,0,2,2,Away Win
Primera Division 1991/1992,15,22/12/1992,Dep. La Coruna,Real Sociedad,0,0,0,Draw
Primera Division 1991/1992,15,22/12/1992,Gijon,Atl. Madrid,0,1,1,Away Win
Primera Division 1991/1992,15,22/12/1992,Real Burgos CF,Mallorca,0,0,0,Draw
Primera Division 1991/1992,15,22/12/1992,Real Madrid,R. Oviedo,0,0,0,Draw
Primera Division 1991/1992,15,22/12/1992,Sevilla,Osasuna,1,0,1,Home Win
Primera Division 1991/1992,15,22/12/1992,Valladolid,Tenerife,2,2,4,Draw
Primera Division 1991/1992,15,21/12/1992,Ath Bilbao,Valencia,2,3,5,Away Win
Primera Division 1991/1992,15,21/12/1992,Barcelona,Cadiz CF,4,1,5,Home Win
Primera Division 1991/1992,14,15/12/1992,Espanyol,Dep. La Coruna,0,3,3,Away Win
Primera Division 1991/1992,14,15/12/1992,Mallorca,Albacete,0,1,1,Away Win
Primera Division 1991/1992,14,15/12/1992,Osasuna,Ath Bilbao,1,1,2,Draw
Primera Division 1991/1992,14,15/12/1992,R. Oviedo,Gijon,1,0,1,Home Win
Primera Division 1991/1992,14,15/12/1992,Real Burgos CF,Barcelona,2,2,4,Draw
Primera Division 1991/1992,14,15/12/1992,Real Sociedad,CD Logrones,4,0,4,Home Win
Primera Division 1991/1992,14,15/12/1992,Tenerife,Cadiz CF,3,1,4,Home Win
Primera Division 1991/1992,14,15/12/1992,Valencia,Valladolid,3,1,4,Home Win
Primera Division 1991/1992,14,15/12/1992,Zaragoza,Real Madrid,1,1,2,Draw
Primera Division 1991/1992,14,14/12/1992,Atl. Madrid,Sevilla,0,3,3,Away Win
Primera Division 1991/1992,13,08/12/1992,Albacete,Real Burgos CF,1,0,1,Home Win
Primera Division 1991/1992,13,08/12/1992,Ath Bilbao,Atl. Madrid,3,2,5,Home Win
Primera Division 1991/1992,13,08/12/1992,Cadiz CF,Valencia,2,0,2,Home Win
Primera Division 1991/1992,13,08/12/1992,CD Logrones,Espanyol,2,1,3,Home Win
Primera Division 1991/1992,13,08/12/1992,Dep. La Coruna,Mallorca,1,0,1,Home Win
Primera Division 1991/1992,13,08/12/1992,Gijon,Zaragoza,1,2,3,Away Win
Primera Division 1991/1992,13,08/12/1992,Sevilla,R. Oviedo,1,1,2,Draw
Primera Division 1991/1992,13,08/12/1992,Valladolid,Osasuna,1,1,2,Draw
Primera Division 1991/1992,13,07/12/1992,Barcelona,Tenerife,5,3,8,Home Win
Primera Division 1991/1992,13,07/12/1992,Real Madrid,Real Sociedad,4,1,5,Home Win
Primera Division 1991/1992,12,01/12/1992,Atl. Madrid,Valladolid,5,1,6,Home Win
Primera Division 1991/1992,12,01/12/1992,Espanyol,Real Madrid,1,5,6,Away Win
Primera Division 1991/1992,12,01/12/1992,Osasuna,Cadiz CF,1,0,1,Home Win
Primera Division 1991/1992,12,01/12/1992,R. Oviedo,Ath Bilbao,1,1,2,Draw
Primera Division 1991/1992,12,01/12/1992,Real Burgos CF,Dep. La Coruna,0,0,0,Draw
Primera Division 1991/1992,12,01/12/1992,Real Sociedad,Gijon,0,0,0,Draw
Primera Division 1991/1992,12,01/12/1992,Valencia,Tenerife,1,0,1,Home Win
Primera Division 1991/1992,12,01/12/1992,Zaragoza,Sevilla,1,1,2,Draw
Primera Division 1991/1992,12,30/11/1992,Albacete,Barcelona,1,1,2,Draw
Primera Division 1991/1992,11,24/11/1992,Ath Bilbao,Zaragoza,1,0,1,Home Win
Primera Division 1991/1992,11,24/11/1992,Cadiz CF,Atl. Madrid,1,1,2,Draw
Primera Division 1991/1992,11,24/11/1992,CD Logrones,Real Burgos CF,1,2,3,Away Win
Primera Division 1991/1992,11,24/11/1992,Dep. La Coruna,Albacete,2,2,4,Draw
Primera Division 1991/1992,11,24/11/1992,Gijon,Espanyol,3,0,3,Home Win
Primera Division 1991/1992,11,24/11/1992,Real Madrid,Mallorca,2,0,2,Home Win
Primera Division 1991/1992,11,24/11/1992,Sevilla,Real Sociedad,2,2,4,Draw
Primera Division 1991/1992,11,24/11/1992,Tenerife,Osasuna,0,0,0,Draw
Primera Division 1991/1992,11,24/11/1992,Valladolid,R. Oviedo,1,1,2,Draw
Primera Division 1991/1992,11,23/11/1992,Barcelona,Valencia,3,1,4,Home Win
